image_id,split,image_path,mask_path
ILSVRC2014_train_00044712,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00044712.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00044712.png
ILSVRC2014_train_00044891,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00044891.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00044891.png
ILSVRC2014_train_00045284,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045284.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045284.png
ILSVRC2014_train_00045353,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045353.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045353.png
ILSVRC2014_train_00045404,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045404.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045404.png
ILSVRC2014_train_00045458,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045458.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045458.png
ILSVRC2014_train_00045510,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045510.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045510.png
ILSVRC2014_train_00045531,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045531.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045531.png
ILSVRC2014_train_00045534,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045534.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045534.png
ILSVRC2014_train_00045654,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045654.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045654.png
ILSVRC2014_train_00045799,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045799.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045799.png
ILSVRC2014_train_00045922,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045922.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045922.png
ILSVRC2014_train_00045940,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00045940.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00045940.png
ILSVRC2014_train_00046152,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00046152.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00046152.png
ILSVRC2014_train_00046630,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00046630.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00046630.png
ILSVRC2014_train_00046933,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00046933.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00046933.png
ILSVRC2014_train_00046939,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00046939.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00046939.png
ILSVRC2014_train_00047010,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047010.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047010.png
ILSVRC2014_train_00047236,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047236.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047236.png
ILSVRC2014_train_00047402,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047402.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047402.png
ILSVRC2014_train_00047488,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047488.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047488.png
ILSVRC2014_train_00047614,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047614.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047614.png
ILSVRC2014_train_00047792,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047792.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047792.png
ILSVRC2014_train_00047824,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047824.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047824.png
ILSVRC2014_train_00047842,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047842.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047842.png
ILSVRC2014_train_00047906,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047906.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047906.png
ILSVRC2014_train_00047917,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047917.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047917.png
ILSVRC2014_train_00047992,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00047992.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00047992.png
ILSVRC2014_train_00048518,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00048518.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00048518.png
ILSVRC2014_train_00048573,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00048573.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00048573.png
ILSVRC2014_train_00048660,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00048660.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00048660.png
ILSVRC2014_train_00048798,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00048798.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00048798.png
ILSVRC2014_train_00048857,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00048857.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00048857.png
ILSVRC2014_train_00048871,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00048871.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00048871.png
ILSVRC2014_train_00049170,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00049170.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00049170.png
ILSVRC2014_train_00049233,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00049233.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00049233.png
ILSVRC2014_train_00049265,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00049265.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00049265.png
ILSVRC2014_train_00049294,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00049294.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00049294.png
ILSVRC2014_train_00049474,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00049474.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00049474.png
ILSVRC2014_train_00049725,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00049725.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00049725.png
ILSVRC2014_train_00049774,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00049774.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00049774.png
ILSVRC2014_train_00050028,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050028.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050028.png
ILSVRC2014_train_00050032,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050032.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050032.png
ILSVRC2014_train_00050073,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050073.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050073.png
ILSVRC2014_train_00050290,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050290.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050290.png
ILSVRC2014_train_00050338,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050338.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050338.png
ILSVRC2014_train_00050347,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050347.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050347.png
ILSVRC2014_train_00050827,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050827.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050827.png
ILSVRC2014_train_00050954,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050954.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050954.png
ILSVRC2014_train_00050964,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00050964.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00050964.png
ILSVRC2014_train_00051078,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051078.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051078.png
ILSVRC2014_train_00051093,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051093.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051093.png
ILSVRC2014_train_00051125,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051125.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051125.png
ILSVRC2014_train_00051266,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051266.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051266.png
ILSVRC2014_train_00051383,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051383.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051383.png
ILSVRC2014_train_00051429,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051429.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051429.png
ILSVRC2014_train_00051430,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051430.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051430.png
ILSVRC2014_train_00051825,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051825.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051825.png
ILSVRC2014_train_00051997,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00051997.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00051997.png
ILSVRC2014_train_00052196,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00052196.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00052196.png
ILSVRC2014_train_00052467,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00052467.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00052467.png
ILSVRC2014_train_00052532,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00052532.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00052532.png
ILSVRC2014_train_00052886,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00052886.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00052886.png
ILSVRC2014_train_00053067,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053067.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053067.png
ILSVRC2014_train_00053105,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053105.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053105.png
ILSVRC2014_train_00053115,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053115.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053115.png
ILSVRC2014_train_00053241,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053241.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053241.png
ILSVRC2014_train_00053258,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053258.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053258.png
ILSVRC2014_train_00053386,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053386.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053386.png
ILSVRC2014_train_00053507,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053507.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053507.png
ILSVRC2014_train_00053830,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00053830.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00053830.png
ILSVRC2014_train_00054115,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054115.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054115.png
ILSVRC2014_train_00054117,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054117.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054117.png
ILSVRC2014_train_00054140,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054140.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054140.png
ILSVRC2014_train_00054420,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054420.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054420.png
ILSVRC2014_train_00054487,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054487.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054487.png
ILSVRC2014_train_00054638,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054638.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054638.png
ILSVRC2014_train_00054650,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054650.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054650.png
ILSVRC2014_train_00054715,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054715.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054715.png
ILSVRC2014_train_00054887,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00054887.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00054887.png
ILSVRC2014_train_00055293,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00055293.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00055293.png
ILSVRC2014_train_00055438,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00055438.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00055438.png
ILSVRC2014_train_00055487,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00055487.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00055487.png
ILSVRC2014_train_00055575,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00055575.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00055575.png
ILSVRC2014_train_00055629,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00055629.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00055629.png
ILSVRC2014_train_00056010,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00056010.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00056010.png
ILSVRC2014_train_00056523,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00056523.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00056523.png
ILSVRC2014_train_00056606,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00056606.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00056606.png
ILSVRC2014_train_00056709,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00056709.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00056709.png
ILSVRC2014_train_00057047,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00057047.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00057047.png
ILSVRC2014_train_00057091,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00057091.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00057091.png
ILSVRC2014_train_00057290,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00057290.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00057290.png
ILSVRC2014_train_00057377,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00057377.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00057377.png
ILSVRC2014_train_00057684,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00057684.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00057684.png
ILSVRC2014_train_00058565,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00058565.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00058565.png
ILSVRC2014_train_00058664,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00058664.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00058664.png
ILSVRC2014_train_00058850,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00058850.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00058850.png
ILSVRC2014_train_00058851,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00058851.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00058851.png
ILSVRC2014_train_00058880,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00058880.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00058880.png
ILSVRC2014_train_00059523,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00059523.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00059523.png
ILSVRC2014_train_00059611,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00059611.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00059611.png
ILSVRC2014_train_00059915,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00059915.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00059915.png
ILSVRC2014_train_00059998,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00059998.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00059998.png
ILSVRC2014_train_00060328,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00060328.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00060328.png
ILSVRC2014_train_00060378,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00060378.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00060378.png
ILSVRC2014_train_00060584,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00060584.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00060584.png
ILSVRC2014_train_00060635,train,DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00060635.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00060635.png
n00007846_157282,train,DUTS-TR/DUTS-TR-Image/n00007846_157282.jpg,DUTS-TR/DUTS-TR-Mask/n00007846_157282.png
n00477639_17773,train,DUTS-TR/DUTS-TR-Image/n00477639_17773.jpg,DUTS-TR/DUTS-TR-Mask/n00477639_17773.png
n01443537_13733,train,DUTS-TR/DUTS-TR-Image/n01443537_13733.jpg,DUTS-TR/DUTS-TR-Mask/n01443537_13733.png
n01443537_1655,train,DUTS-TR/DUTS-TR-Image/n01443537_1655.jpg,DUTS-TR/DUTS-TR-Mask/n01443537_1655.png
n01443537_5173,train,DUTS-TR/DUTS-TR-Image/n01443537_5173.jpg,DUTS-TR/DUTS-TR-Mask/n01443537_5173.png
n01495701_10895,train,DUTS-TR/DUTS-TR-Image/n01495701_10895.jpg,DUTS-TR/DUTS-TR-Mask/n01495701_10895.png
n01495701_7560,train,DUTS-TR/DUTS-TR-Image/n01495701_7560.jpg,DUTS-TR/DUTS-TR-Mask/n01495701_7560.png
n01496331_18738,train,DUTS-TR/DUTS-TR-Image/n01496331_18738.jpg,DUTS-TR/DUTS-TR-Mask/n01496331_18738.png
n01496331_23623,train,DUTS-TR/DUTS-TR-Image/n01496331_23623.jpg,DUTS-TR/DUTS-TR-Mask/n01496331_23623.png
n01498041_16921,train,DUTS-TR/DUTS-TR-Image/n01498041_16921.jpg,DUTS-TR/DUTS-TR-Mask/n01498041_16921.png
n01498041_8084,train,DUTS-TR/DUTS-TR-Image/n01498041_8084.jpg,DUTS-TR/DUTS-TR-Mask/n01498041_8084.png
n01498041_8330,train,DUTS-TR/DUTS-TR-Image/n01498041_8330.jpg,DUTS-TR/DUTS-TR-Mask/n01498041_8330.png
n01503061_1387,train,DUTS-TR/DUTS-TR-Image/n01503061_1387.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_1387.png
n01503061_17516,train,DUTS-TR/DUTS-TR-Image/n01503061_17516.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_17516.png
n01503061_2876,train,DUTS-TR/DUTS-TR-Image/n01503061_2876.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_2876.png
n01503061_3775,train,DUTS-TR/DUTS-TR-Image/n01503061_3775.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_3775.png
n01503061_4048,train,DUTS-TR/DUTS-TR-Image/n01503061_4048.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_4048.png
n01503061_536,train,DUTS-TR/DUTS-TR-Image/n01503061_536.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_536.png
n01503061_5711,train,DUTS-TR/DUTS-TR-Image/n01503061_5711.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_5711.png
n01503061_613,train,DUTS-TR/DUTS-TR-Image/n01503061_613.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_613.png
n01503061_7570,train,DUTS-TR/DUTS-TR-Image/n01503061_7570.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_7570.png
n01503061_8424,train,DUTS-TR/DUTS-TR-Image/n01503061_8424.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_8424.png
n01503061_8461,train,DUTS-TR/DUTS-TR-Image/n01503061_8461.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_8461.png
n01503061_9538,train,DUTS-TR/DUTS-TR-Image/n01503061_9538.jpg,DUTS-TR/DUTS-TR-Mask/n01503061_9538.png
n01514668_14472,train,DUTS-TR/DUTS-TR-Image/n01514668_14472.jpg,DUTS-TR/DUTS-TR-Mask/n01514668_14472.png
n01514668_18683,train,DUTS-TR/DUTS-TR-Image/n01514668_18683.jpg,DUTS-TR/DUTS-TR-Mask/n01514668_18683.png
n01514668_6559,train,DUTS-TR/DUTS-TR-Image/n01514668_6559.jpg,DUTS-TR/DUTS-TR-Mask/n01514668_6559.png
n01514859_11018,train,DUTS-TR/DUTS-TR-Image/n01514859_11018.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_11018.png
n01514859_11067,train,DUTS-TR/DUTS-TR-Image/n01514859_11067.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_11067.png
n01514859_11898,train,DUTS-TR/DUTS-TR-Image/n01514859_11898.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_11898.png
n01514859_12295,train,DUTS-TR/DUTS-TR-Image/n01514859_12295.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_12295.png
n01514859_12981,train,DUTS-TR/DUTS-TR-Image/n01514859_12981.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_12981.png
n01514859_2202,train,DUTS-TR/DUTS-TR-Image/n01514859_2202.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_2202.png
n01514859_4045,train,DUTS-TR/DUTS-TR-Image/n01514859_4045.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_4045.png
n01514859_842,train,DUTS-TR/DUTS-TR-Image/n01514859_842.jpg,DUTS-TR/DUTS-TR-Mask/n01514859_842.png
n01531178_13924,train,DUTS-TR/DUTS-TR-Image/n01531178_13924.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_13924.png
n01531178_14959,train,DUTS-TR/DUTS-TR-Image/n01531178_14959.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_14959.png
n01531178_18952,train,DUTS-TR/DUTS-TR-Image/n01531178_18952.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_18952.png
n01531178_19945,train,DUTS-TR/DUTS-TR-Image/n01531178_19945.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_19945.png
n01531178_21267,train,DUTS-TR/DUTS-TR-Image/n01531178_21267.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_21267.png
n01531178_21482,train,DUTS-TR/DUTS-TR-Image/n01531178_21482.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_21482.png
n01531178_23889,train,DUTS-TR/DUTS-TR-Image/n01531178_23889.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_23889.png
n01531178_3231,train,DUTS-TR/DUTS-TR-Image/n01531178_3231.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_3231.png
n01531178_5469,train,DUTS-TR/DUTS-TR-Image/n01531178_5469.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_5469.png
n01531178_7126,train,DUTS-TR/DUTS-TR-Image/n01531178_7126.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_7126.png
n01531178_7383,train,DUTS-TR/DUTS-TR-Image/n01531178_7383.jpg,DUTS-TR/DUTS-TR-Mask/n01531178_7383.png
n01532829_13482,train,DUTS-TR/DUTS-TR-Image/n01532829_13482.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_13482.png
n01532829_13585,train,DUTS-TR/DUTS-TR-Image/n01532829_13585.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_13585.png
n01532829_13813,train,DUTS-TR/DUTS-TR-Image/n01532829_13813.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_13813.png
n01532829_17108,train,DUTS-TR/DUTS-TR-Image/n01532829_17108.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_17108.png
n01532829_29377,train,DUTS-TR/DUTS-TR-Image/n01532829_29377.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_29377.png
n01532829_3098,train,DUTS-TR/DUTS-TR-Image/n01532829_3098.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_3098.png
n01532829_441,train,DUTS-TR/DUTS-TR-Image/n01532829_441.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_441.png
n01532829_4810,train,DUTS-TR/DUTS-TR-Image/n01532829_4810.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_4810.png
n01532829_55,train,DUTS-TR/DUTS-TR-Image/n01532829_55.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_55.png
n01532829_5535,train,DUTS-TR/DUTS-TR-Image/n01532829_5535.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_5535.png
n01532829_5915,train,DUTS-TR/DUTS-TR-Image/n01532829_5915.jpg,DUTS-TR/DUTS-TR-Mask/n01532829_5915.png
n01534433_13703,train,DUTS-TR/DUTS-TR-Image/n01534433_13703.jpg,DUTS-TR/DUTS-TR-Mask/n01534433_13703.png
